,Site9
751,-0.8058202304151806
752,0.9477698088473253
753,1.457816773175755
754,1.0024176978825143
755,0.7607525885935678
756,0.1981589854339832
757,0.049402770101283494
758,-0.24728780302084133
759,0.7109980924373236
760,1.1926066127962298
761,9.131750480845321e-05
762,-0.2283850795255259
763,-0.5735652477008512
764,-0.42152160219505314
765,0.94522749227058
766,1.33067868006636
767,2.401559058953143
768,-1.1307846620410191
769,-0.4741204849646265
770,-0.3105708338529843
771,-0.8990208348375864
772,-0.4543959039260365
773,-2.089070557499184
774,-1.0077763866635048
775,-0.9020530762288336
776,0.326278139207806
777,0.9820691082808394
778,1.0050524366362028
779,1.2542938641343648
780,-0.3131691297014135
781,1.6812730309140036
782,0.3691803521378175
783,1.4999601072216928
784,1.2502079390934115
785,-0.8663012321204907
786,-1.013394533594816
787,-0.47864909386002935
788,-0.9035852981191912
789,-0.7820290281508252
790,-1.0506785995935164
791,-1.0506785995935164
792,-2.111386414665093
793,1.211289843270075
794,1.1576496860133672
795,-1.0898126332030742
796,-0.9090031143602391
797,0.3892092309313176
798,0.2192482832190525
799,1.8875174437422786
800,-0.18817583257346945
801,-0.29786694067145614
802,-0.06884155013719824
803,0.15777304681248855
804,0.2108105056730535
805,-0.18455964219661275
806,1.0274668324465257
807,0.9262135018945381
808,-0.9680675571822319
809,-1.369464689013326
810,0.41359892151676864
811,-0.10451581381991468
812,0.3014865397616139
