,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8
258,399.673278,242.9926966,438.1605322,377.3971735,491.4981389,745.49149,389.5068552,497.0628027
259,1227.458522,917.540863,1448.446372,442.2429539,1184.839459,531.2538228,364.0090906,1064.616865
260,810.6240661,651.2311258,852.6394568,467.4841987,669.4361462,590.3694811,791.2497421,616.2346291
261,980.5463928,899.8060941,1131.779574,643.3185639,1172.041145,761.4453646,629.3249525,515.3174176
262,792.216468,861.9448007,772.2770649,581.6768206,810.6832338,716.7021659,627.4116244,402.9224338
263,853.067117,920.1350595,845.0920543,749.7345605,760.0238341,492.601463,358.5235369,589.51571
264,797.5038179,862.3885833,880.8135321,919.0504027,1074.52221,964.7776486,892.1037714,395.2181848
265,727.8765587,439.7472487,902.7844807,610.6169498,1013.414661,675.806288,702.1848289,501.1934922
266,958.4453674,881.5335438,1125.802967,443.4720482,884.8363453,674.5277869,518.552747,785.4144012
267,1001.983366,994.3279731,1488.646783,1193.329551,1099.640925,1043.128759,1011.522627,1316.008089
268,1603.769719,1096.969265,990.3111324,607.3418893,1067.422961,527.8084618,555.8780064,1325.911974
269,1022.098869,627.9249115,905.1774159,271.1657575,2113.774811,237.3847089,537.9569698,1495.95895
270,2404.762011,1093.137562,1454.311252,1209.543337,1446.754412,1012.744276,546.7527943,1521.853922
271,2207.707101,1299.181305,958.3348716,391.1826994,878.2560459,402.094878,592.7755161,1853.060385
272,1552.684704,699.5122799,625.0563363,385.501281,1007.676332,649.8359248,325.7711033,1743.814998
273,2240.388341,1857.231026,1325.612561,756.3378349,1314.296231,691.6093177,1098.695892,2268.50195
274,614.716243,777.0694855,1171.53393,1782.276051,2245.07289,1493.588817,1030.159669,1212.005203
275,335.5282136,255.0366652,608.3084749,1241.758299,1017.163933,1040.673863,876.9585382,1698.102641
276,1025.010405,630.8433392,675.8590213,965.4971214,494.4398502,1462.994382,1144.602712,1425.385726
